Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,Date
5:19 AM,32.9 °F,22.5 °F,65 °%,SE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
5:24 AM,32.7 °F,22.6 °F,66 °%,SE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
5:29 AM,32.5 °F,22.8 °F,67 °%,SE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
5:34 AM,32.3 °F,23.0 °F,68 °%,SE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
5:39 AM,32.1 °F,23.1 °F,69 °%,SE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
5:44 AM,32.0 °F,23.4 °F,70 °%,SE,0.0 °mph,0.0 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
5:49 AM,32.0 °F,23.4 °F,70 °%,SSE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
5:54 AM,31.9 °F,23.3 °F,70 °%,SE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
5:59 AM,31.9 °F,23.3 °F,70 °%,East,0.0 °mph,0.0 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:04 AM,32.1 °F,23.2 °F,69 °%,East,0.0 °mph,0.0 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:09 AM,32.5 °F,23.5 °F,69 °%,NE,0.0 °mph,0.0 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:14 AM,33.1 °F,23.5 °F,68 °%,ENE,0.0 °mph,0.1 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:19 AM,33.7 °F,23.3 °F,65 °%,NE,0.0 °mph,0.0 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:24 AM,34.2 °F,22.8 °F,63 °%,NE,0.0 °mph,0.0 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:29 AM,34.6 °F,22.7 °F,61 °%,ENE,0.0 °mph,0.0 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:34 AM,34.9 °F,22.7 °F,61 °%,NE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:39 AM,35.1 °F,22.6 °F,60 °%,East,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:44 AM,35.2 °F,22.5 °F,60 °%,NE,0.0 °mph,0.1 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:49 AM,35.2 °F,22.3 °F,59 °%,NE,0.0 °mph,0.1 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:54 AM,35.2 °F,22.3 °F,59 °%,NNE,0.0 °mph,0.2 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,0 w/m²,2018-10-24
6:59 AM,35.2 °F,22.3 °F,59 °%,NE,0.0 °mph,0.2 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0.1 w/m²,2018-10-24
7:04 AM,35.2 °F,22.3 °F,59 °%,East,0.0 °mph,0.0 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,0.7 w/m²,2018-10-24
7:09 AM,35.2 °F,22.3 °F,59 °%,ENE,0.0 °mph,0.0 °mph,30.58 °in,0.00 °in,0.00 °in,0.0,2 w/m²,2018-10-24
7:14 AM,35.1 °F,22.1 °F,59 °%,ENE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,4.3 w/m²,2018-10-24
7:19 AM,35.1 °F,22.1 °F,59 °%,East,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,6 w/m²,2018-10-24
7:24 AM,35.1 °F,22.3 °F,60 °%,ENE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,9.4 w/m²,2018-10-24
7:29 AM,35.1 °F,22.6 °F,60 °%,East,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,13.1 w/m²,2018-10-24
7:34 AM,35.1 °F,22.5 °F,60 °%,NE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,15.9 w/m²,2018-10-24
7:39 AM,35.2 °F,22.5 °F,59 °%,ESE,0.0 °mph,0.0 °mph,30.59 °in,0.00 °in,0.00 °in,0.0,20.2 w/m²,2018-10-24
7:44 AM,35.2 °F,22.8 °F,60 °%,East,0.0 °mph,0.0 °mph,30.60 °in,0.00 °in,0.00 °in,0.0,25 w/m²,2018-10-24
7:49 AM,35.2 °F,22.3 °F,59 °%,ENE,0.0 °mph,0.0 °mph,30.60 °in,0.00 °in,0.00 °in,0.0,27.3 w/m²,2018-10-24
7:54 AM,35.4 °F,22.5 °F,59 °%,ENE,0.0 °mph,0.0 °mph,30.60 °in,0.00 °in,0.00 °in,1.0,28.5 w/m²,2018-10-24
7:59 AM,35.5 °F,22.6 °F,59 °%,NE,0.0 °mph,0.2 °mph,30.60 °in,0.00 °in,0.00 °in,1.0,31.8 w/m²,2018-10-24
8:04 AM,35.7 °F,22.4 °F,58 °%,ENE,0.0 °mph,0.0 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,34.5 w/m²,2018-10-24
8:09 AM,36.0 °F,22.5 °F,58 °%,East,0.0 °mph,0.0 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,36.2 w/m²,2018-10-24
8:14 AM,36.2 °F,23.0 °F,58 °%,ENE,0.0 °mph,0.0 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,38.7 w/m²,2018-10-24
8:19 AM,36.5 °F,24.0 °F,60 °%,NE,0.2 °mph,0.8 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,41.2 w/m²,2018-10-24
8:24 AM,36.9 °F,24.0 °F,59 °%,NE,0.0 °mph,0.2 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,44.7 w/m²,2018-10-24
8:29 AM,37.2 °F,24.2 °F,59 °%,NE,0.5 °mph,1.2 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,44.8 w/m²,2018-10-24
8:34 AM,37.6 °F,24.1 °F,58 °%,NE,0.3 °mph,1.0 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,44.3 w/m²,2018-10-24
8:39 AM,37.9 °F,24.2 °F,57 °%,NNE,0.0 °mph,0.2 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,44.6 w/m²,2018-10-24
8:44 AM,38.3 °F,24.8 °F,58 °%,ENE,0.2 °mph,0.5 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,49.5 w/m²,2018-10-24
8:49 AM,38.7 °F,25.1 °F,58 °%,ENE,0.9 °mph,2.4 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,52.4 w/m²,2018-10-24
8:54 AM,39.2 °F,24.8 °F,56 °%,NE,1.0 °mph,1.7 °mph,30.62 °in,0.00 °in,0.00 °in,1.0,53.6 w/m²,2018-10-24
8:59 AM,39.8 °F,24.7 °F,55 °%,NE,1.4 °mph,3.2 °mph,30.62 °in,0.00 °in,0.00 °in,1.0,55.1 w/m²,2018-10-24
9:04 AM,40.4 °F,23.8 °F,51 °%,ENE,1.3 °mph,2.2 °mph,30.62 °in,0.00 °in,0.00 °in,1.0,57.1 w/m²,2018-10-24
9:09 AM,41.2 °F,23.4 °F,49 °%,NE,1.2 °mph,2.5 °mph,30.62 °in,0.00 °in,0.00 °in,1.0,59.9 w/m²,2018-10-24
9:14 AM,42.0 °F,23.0 °F,46 °%,NE,1.9 °mph,3.4 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,61.4 w/m²,2018-10-24
9:19 AM,42.9 °F,22.7 °F,44 °%,NE,2.1 °mph,3.8 °mph,30.61 °in,0.00 °in,0.00 °in,2.0,62.8 w/m²,2018-10-24
9:24 AM,43.7 °F,22.9 °F,43 °%,NE,1.1 °mph,2.3 °mph,30.61 °in,0.00 °in,0.00 °in,1.0,64.2 w/m²,2018-10-24
9:29 AM,44.6 °F,23.9 °F,44 °%,NE,1.8 °mph,3.6 °mph,30.62 °in,0.00 °in,0.00 °in,1.0,66.4 w/m²,2018-10-24
9:34 AM,45.5 °F,23.1 °F,41 °%,NNE,0.8 °mph,1.6 °mph,30.62 °in,0.00 °in,0.00 °in,1.0,66.1 w/m²,2018-10-24
9:39 AM,46.1 °F,22.3 °F,39 °%,ENE,0.2 °mph,1.2 °mph,30.62 °in,0.00 °in,0.00 °in,1.0,62.5 w/m²,2018-10-24
9:44 AM,49.3 °F,23.3 °F,36 °%,ENE,0.4 °mph,1.2 °mph,30.62 °in,0.00 °in,0.00 °in,2.0,64.5 w/m²,2018-10-24
9:49 AM,49.6 °F,21.2 °F,32 °%,NE,1.2 °mph,3.0 °mph,30.62 °in,0.00 °in,0.00 °in,2.0,65.4 w/m²,2018-10-24
9:54 AM,49.6 °F,21.5 °F,33 °%,NE,0.9 °mph,2.2 °mph,30.62 °in,0.00 °in,0.00 °in,2.0,64.9 w/m²,2018-10-24
9:59 AM,49.8 °F,20.7 °F,32 °%,SSE,0.6 °mph,1.3 °mph,30.62 °in,0.00 °in,0.00 °in,2.0,65.8 w/m²,2018-10-24
10:04 AM,50.1 °F,20.2 °F,30 °%,NE,2.1 °mph,4.0 °mph,30.62 °in,0.00 °in,0.00 °in,2.0,64.4 w/m²,2018-10-24
10:09 AM,50.4 °F,21.8 °F,32 °%,NE,1.9 °mph,3.5 °mph,30.62 °in,0.00 °in,0.00 °in,2.0,65.2 w/m²,2018-10-24
10:14 AM,50.4 °F,21.4 °F,32 °%,NE,1.1 °mph,2.3 °mph,30.62 °in,0.00 °in,0.00 °in,2.0,69.7 w/m²,2018-10-24
10:19 AM,50.4 °F,20.4 °F,30 °%,WSW,0.5 °mph,1.5 °mph,30.63 °in,0.00 °in,0.00 °in,2.0,75.1 w/m²,2018-10-24
10:24 AM,50.7 °F,19.8 °F,29 °%,SSE,1.6 °mph,3.3 °mph,30.63 °in,0.00 °in,0.00 °in,2.0,78.3 w/m²,2018-10-24
10:29 AM,51.1 °F,19.8 °F,29 °%,ESE,1.8 °mph,3.5 °mph,30.63 °in,0.00 °in,0.00 °in,2.0,80 w/m²,2018-10-24
10:34 AM,51.3 °F,19.5 °F,28 °%,ESE,0.3 °mph,0.9 °mph,30.63 °in,0.00 °in,0.00 °in,2.0,80.3 w/m²,2018-10-24
10:39 AM,51.8 °F,19.6 °F,28 °%,NE,1.7 °mph,2.9 °mph,30.63 °in,0.00 °in,0.00 °in,3.0,84.5 w/m²,2018-10-24
10:44 AM,52.3 °F,20.1 °F,28 °%,North,1.4 °mph,2.3 °mph,30.63 °in,0.00 °in,0.00 °in,3.0,90.8 w/m²,2018-10-24
10:49 AM,52.6 °F,20.8 °F,28 °%,NE,2.8 °mph,5.1 °mph,30.62 °in,0.00 °in,0.00 °in,3.0,96 w/m²,2018-10-24
10:54 AM,52.5 °F,19.7 °F,27 °%,NE,2.1 °mph,3.8 °mph,30.62 °in,0.00 °in,0.00 °in,3.0,107.8 w/m²,2018-10-24
10:59 AM,52.5 °F,19.5 °F,27 °%,NE,4.6 °mph,7.1 °mph,30.62 °in,0.00 °in,0.00 °in,3.0,116.9 w/m²,2018-10-24
11:04 AM,52.3 °F,19.7 °F,28 °%,ENE,1.7 °mph,3.9 °mph,30.62 °in,0.00 °in,0.00 °in,3.0,126.4 w/m²,2018-10-24
11:09 AM,52.2 °F,17.6 °F,25 °%,ENE,3.7 °mph,5.8 °mph,30.62 °in,0.00 °in,0.00 °in,3.0,133.4 w/m²,2018-10-24
11:14 AM,52.1 °F,18.0 °F,26 °%,NE,3.5 °mph,5.9 °mph,30.61 °in,0.00 °in,0.00 °in,3.0,145.9 w/m²,2018-10-24
11:19 AM,52.0 °F,15.9 °F,24 °%,ENE,2.7 °mph,4.6 °mph,30.60 °in,0.00 °in,0.00 °in,3.0,154.8 w/m²,2018-10-24
11:24 AM,52.1 °F,16.1 °F,24 °%,ENE,2.2 °mph,4.4 °mph,30.61 °in,0.00 °in,0.00 °in,3.0,164.8 w/m²,2018-10-24
11:29 AM,52.2 °F,16.0 °F,24 °%,NE,2.4 °mph,4.7 °mph,30.61 °in,0.00 °in,0.00 °in,3.0,175.6 w/m²,2018-10-24
11:34 AM,52.3 °F,17.9 °F,25 °%,NE,3.7 °mph,5.8 °mph,30.61 °in,0.00 °in,0.00 °in,3.0,191.8 w/m²,2018-10-24
11:39 AM,52.3 °F,17.7 °F,25 °%,NE,4.2 °mph,6.2 °mph,30.60 °in,0.00 °in,0.00 °in,3.0,200.4 w/m²,2018-10-24
11:44 AM,52.4 °F,16.2 °F,24 °%,NE,1.9 °mph,3.5 °mph,30.60 °in,0.00 °in,0.00 °in,3.0,199.6 w/m²,2018-10-24
11:49 AM,52.6 °F,15.4 °F,23 °%,ENE,3.0 °mph,5.5 °mph,30.60 °in,0.00 °in,0.00 °in,3.0,212.9 w/m²,2018-10-24
11:54 AM,52.7 °F,16.3 °F,23 °%,NE,2.0 °mph,3.9 °mph,30.60 °in,0.00 °in,0.00 °in,3.0,220.9 w/m²,2018-10-24
11:59 AM,53.0 °F,17.3 °F,24 °%,ESE,1.1 °mph,2.1 °mph,30.60 °in,0.00 °in,0.00 °in,3.0,236.7 w/m²,2018-10-24
12:04 PM,53.3 °F,16.8 °F,23 °%,East,0.8 °mph,2.4 °mph,30.60 °in,0.00 °in,0.00 °in,3.0,251.2 w/m²,2018-10-24
12:09 PM,53.8 °F,17.4 °F,24 °%,NE,1.1 °mph,2.1 °mph,30.60 °in,0.00 °in,0.00 °in,3.0,256.8 w/m²,2018-10-24
12:14 PM,54.1 °F,18.1 °F,24 °%,ENE,1.6 °mph,3.5 °mph,30.60 °in,0.00 °in,0.00 °in,4.0,280 w/m²,2018-10-24
12:19 PM,54.6 °F,18.6 °F,24 °%,NE,0.7 °mph,2.0 °mph,30.60 °in,0.00 °in,0.00 °in,4.0,290.1 w/m²,2018-10-24
12:24 PM,55.1 °F,19.2 °F,24 °%,ENE,1.0 °mph,2.0 °mph,30.60 °in,0.00 °in,0.00 °in,3.0,251 w/m²,2018-10-24
12:29 PM,55.5 °F,19.1 °F,24 °%,SE,0.6 °mph,1.2 °mph,30.59 °in,0.00 °in,0.00 °in,3.0,271.3 w/m²,2018-10-24
12:34 PM,55.6 °F,19.3 °F,24 °%,SSE,1.5 °mph,2.9 °mph,30.59 °in,0.00 °in,0.00 °in,3.0,295.4 w/m²,2018-10-24
12:39 PM,55.8 °F,19.3 °F,24 °%,NE,0.7 °mph,1.8 °mph,30.58 °in,0.00 °in,0.00 °in,4.0,326.1 w/m²,2018-10-24
12:44 PM,55.8 °F,19.7 °F,24 °%,NE,1.7 °mph,2.9 °mph,30.58 °in,0.00 °in,0.00 °in,3.0,310.3 w/m²,2018-10-24
12:49 PM,55.9 °F,19.1 °F,23 °%,ENE,3.3 °mph,5.5 °mph,30.57 °in,0.00 °in,0.00 °in,3.0,328.9 w/m²,2018-10-24
12:54 PM,55.8 °F,19.0 °F,23 °%,NNE,1.5 °mph,2.8 °mph,30.58 °in,0.00 °in,0.00 °in,3.0,338.6 w/m²,2018-10-24
12:59 PM,55.7 °F,18.4 °F,23 °%,NE,3.1 °mph,5.1 °mph,30.58 °in,0.00 °in,0.00 °in,3.0,328.9 w/m²,2018-10-24
1:04 PM,55.4 °F,17.3 °F,22 °%,ENE,2.7 °mph,4.5 °mph,30.57 °in,0.00 °in,0.00 °in,3.0,340.5 w/m²,2018-10-24
1:09 PM,55.2 °F,18.3 °F,23 °%,NE,1.5 °mph,3.0 °mph,30.57 °in,0.00 °in,0.00 °in,3.0,352.6 w/m²,2018-10-24
1:14 PM,55.2 °F,19.0 °F,24 °%,NE,1.4 °mph,3.1 °mph,30.56 °in,0.00 °in,0.00 °in,3.0,364.5 w/m²,2018-10-24
1:19 PM,55.2 °F,18.2 °F,23 °%,NE,1.7 °mph,3.7 °mph,30.56 °in,0.00 °in,0.00 °in,3.0,369.3 w/m²,2018-10-24
1:24 PM,55.2 °F,18.4 °F,23 °%,ENE,2.3 °mph,3.7 °mph,30.55 °in,0.00 °in,0.00 °in,3.0,352.1 w/m²,2018-10-24
1:29 PM,55.3 °F,18.4 °F,23 °%,NE,2.4 °mph,4.1 °mph,30.55 °in,0.00 °in,0.00 °in,3.0,352.6 w/m²,2018-10-24
